Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (?C),Season,Household Size
358,Oven,0.42,0:19,09-03-2023,15.7,Winter,1
400,Lights,0.63,3:58,27-06-2023,-7.5,Spring,5
494,Heater,2.2,1:25,02-04-2023,35.3,Spring,5
90,Dishwasher,1.73,15:20,12-03-2023,-5.6,Winter,2
1,Heater,3.98,8:29,26-03-2023,7.1,Winter,2
33,Fridge,0.39,19:23,15-04-2023,7.2,Spring,1
284,Fridge,0.31,0:31,23-05-2023,31.6,Spring,4
465,Fridge,0.44,12:28,26-03-2023,36.1,Winter,4
280,Heater,2.79,14:31,10-05-2023,24,Spring,2
236,Fridge,0.11,5:39,16-01-2023,12,Winter,5
489,Oven,1.26,22:40,12-02-2023,35.4,Winter,1
341,Lights,0.8,9:58,07-03-2023,27.1,Winter,1
471,Washing Machine,1.93,13:52,20-06-2023,17.1,Spring,4
492,Computer,0.39,20:57,10-02-2023,-2.7,Winter,2
161,Oven,1.49,8:24,13-05-2023,3.4,Spring,2
311,Lights,1.74,4:13,08-06-2023,34.4,Spring,3
400,TV,0.89,22:30,29-03-2023,39.4,Winter,3
253,Microwave,1.22,10:47,28-03-2023,33.7,Winter,1
374,Microwave,1.21,21:19,04-02-2023,30.6,Winter,2
378,Dishwasher,0.8,12:20,20-04-2023,16.6,Spring,5
152,Heater,4.2,4:09,20-06-2023,-3,Spring,1
478,TV,0.58,3:14,06-02-2023,15,Winter,4
87,Heater,2.71,20:25,08-01-2023,2.7,Winter,2
51,Air Conditioning,3,17:14,11-02-2023,4.4,Winter,3
280,Washing Machine,1.92,9:25,12-01-2023,38.6,Winter,1
137,Computer,0.85,5:33,01-04-2023,37.6,Spring,3
134,Heater,2.89,10:46,06-04-2023,11.7,Spring,3
161,Fridge,0.44,5:43,05-06-2023,15.6,Spring,2
67,Lights,0.57,17:13,27-02-2023,26.2,Winter,5
362,Dishwasher,1.84,11:00,06-04-2023,11,Spring,1
27,Lights,0.6,9:57,19-01-2023,20.1,Winter,3
217,Lights,1.7,4:53,25-02-2023,14.8,Winter,1
340,Air Conditioning,3.5,19:34,26-03-2023,36.9,Winter,2
270,TV,1.46,2:59,25-05-2023,8.9,Spring,5
227,Dishwasher,0.85,5:03,20-01-2023,22.6,Winter,5
319,Air Conditioning,2.21,1:09,13-02-2023,33.5,Winter,3
114,Lights,0.47,7:59,16-04-2023,-1.7,Spring,5
52,Microwave,0.58,3:15,18-01-2023,-2.1,Winter,4
347,Computer,0.99,20:46,14-05-2023,-1.2,Spring,3
376,Microwave,0.21,23:20,23-01-2023,18.4,Winter,1
29,Computer,0.4,3:07,09-02-2023,-5,Winter,3
121,Air Conditioning,2.06,3:06,25-03-2023,14.3,Winter,4
219,Oven,1.09,23:12,03-05-2023,24.7,Spring,4
367,Heater,4.12,2:56,17-03-2023,20.7,Winter,1
156,Computer,1.5,4:48,06-05-2023,-8.9,Spring,1
44,Oven,1.6,17:52,10-02-2023,3.3,Winter,2
149,Air Conditioning,4.18,23:28,02-04-2023,18.6,Spring,5
317,Dishwasher,1.45,14:08,16-05-2023,33.8,Spring,5
121,Microwave,0.76,20:37,02-01-2023,11,Winter,2
286,Oven,1.4,9:54,11-06-2023,19.2,Spring,3
179,Washing Machine,0.88,18:28,22-03-2023,19.4,Winter,3
123,Lights,0.59,2:56,14-04-2023,4.8,Spring,4
71,Dishwasher,0.28,10:11,24-06-2023,7.9,Spring,4
408,Dishwasher,0.38,16:27,22-03-2023,37.3,Winter,5
226,Air Conditioning,3.59,11:51,03-03-2023,14.1,Winter,1
115,Washing Machine,1.72,18:42,30-06-2023,11.7,Spring,1
223,Heater,2.26,17:52,02-06-2023,5.8,Spring,1
389,Computer,0.67,22:14,11-01-2023,-5.7,Winter,5
199,Oven,0.5,5:32,12-01-2023,-8.5,Winter,3
419,Oven,1.48,14:44,10-06-2023,14.2,Spring,2
20,Dishwasher,0.37,13:33,07-04-2023,26.3,Spring,3
236,Computer,0.49,17:29,22-03-2023,7.5,Winter,3
223,Washing Machine,0.34,18:39,03-05-2023,0.5,Spring,4
175,Washing Machine,1.23,9:21,01-02-2023,23.5,Winter,4
402,Dishwasher,0.8,8:26,03-05-2023,8.1,Spring,4
377,Fridge,0.18,6:51,15-04-2023,1.3,Spring,2
362,Heater,4.9,18:47,07-04-2023,5.8,Spring,5
137,Air Conditioning,4.14,8:21,29-05-2023,29.1,Spring,2
192,Lights,1.99,21:30,31-05-2023,22.3,Spring,4
493,Oven,1.73,5:50,03-06-2023,8.9,Spring,2
399,Microwave,1.3,7:33,07-06-2023,-6.6,Spring,5
375,Washing Machine,1.08,19:11,17-04-2023,10.9,Spring,1
106,Fridge,0.18,17:11,01-02-2023,39.6,Winter,1
106,Computer,1.78,10:50,04-05-2023,30.8,Spring,2
240,Air Conditioning,3.13,14:35,01-01-2023,9.4,Winter,5
339,Lights,1.73,18:19,06-04-2023,18.8,Spring,2
46,Computer,1.89,18:27,09-02-2023,22.7,Winter,4
141,Heater,3.8,1:47,22-02-2023,-0.2,Winter,5
46,Lights,1.63,13:45,01-01-2023,-4.1,Winter,2
288,Fridge,0.37,9:57,15-01-2023,37.7,Winter,4
349,Computer,0.63,8:07,25-05-2023,3.5,Spring,3
248,Oven,1.24,21:08,02-02-2023,2,Winter,3
420,Heater,3.94,13:48,31-01-2023,9.1,Winter,2
437,Oven,1.39,4:06,09-02-2023,6.8,Winter,3
319,TV,1.53,15:17,27-06-2023,13.6,Spring,5
140,TV,0.65,7:41,25-01-2023,16.3,Winter,4
370,Air Conditioning,3.38,8:38,05-01-2023,1.6,Winter,1
178,Oven,1.11,22:08,06-01-2023,6.6,Winter,3
385,Dishwasher,1.06,11:05,17-04-2023,2.4,Spring,4
82,Air Conditioning,4.91,18:00,05-04-2023,7.5,Spring,4
257,Washing Machine,1.3,5:34,12-01-2023,35.1,Winter,4
2,Oven,1.94,5:00,03-02-2023,1.2,Winter,3
153,Washing Machine,1,21:07,03-03-2023,19.6,Winter,3
344,Microwave,1.16,5:46,02-05-2023,-6.2,Spring,2
94,Computer,1.75,9:51,14-03-2023,18.3,Winter,2
88,Oven,1.76,19:04,24-01-2023,-2.2,Winter,3
169,Computer,1.28,17:05,09-02-2023,-6.1,Winter,5
406,TV,1.48,12:41,02-04-2023,38.9,Spring,2
207,Lights,1,17:25,19-04-2023,4.5,Spring,2
21,Lights,0.53,17:26,21-06-2023,-1.1,Spring,2
279,Fridge,0.29,20:42,20-04-2023,6.9,Spring,3
350,TV,1.86,16:51,01-05-2023,-2.6,Spring,1
369,Lights,1.78,6:21,08-05-2023,31.4,Spring,5
127,Oven,0.49,1:08,30-04-2023,24.2,Spring,4
244,Microwave,1.14,5:03,10-01-2023,-5.3,Winter,3
188,Fridge,0.31,20:28,29-04-2023,-2.2,Spring,2
408,Washing Machine,0.34,23:45,17-04-2023,-3.8,Spring,4
330,Heater,2.61,15:27,05-04-2023,25.2,Spring,4
164,Air Conditioning,3.5,14:25,01-03-2023,26.2,Winter,1
282,TV,1.48,19:01,20-06-2023,-3.2,Spring,3
141,Microwave,1.3,13:40,21-03-2023,17,Winter,3
227,Fridge,0.45,1:57,20-01-2023,4.4,Winter,5
326,Heater,2.48,17:49,13-02-2023,39.7,Winter,1
267,Dishwasher,1.9,13:12,25-05-2023,18.2,Spring,1
55,Lights,0.36,3:22,19-04-2023,-8.6,Spring,1
410,Heater,4.53,22:36,27-03-2023,-6.6,Winter,4
430,Lights,0.57,5:45,27-06-2023,-9.5,Spring,2
108,Microwave,1.02,16:10,18-04-2023,-1.7,Spring,4
353,Oven,1.53,16:42,19-05-2023,4.5,Spring,1
151,Computer,0.78,10:07,24-02-2023,35.2,Winter,2
207,TV,1.43,13:55,18-04-2023,17.4,Spring,5
263,Fridge,0.19,13:19,15-04-2023,-3.6,Spring,3
271,Fridge,0.41,5:15,28-01-2023,8.2,Winter,5
202,TV,1.18,19:47,10-05-2023,19.2,Spring,3
226,Fridge,0.27,5:11,14-04-2023,24.5,Spring,5
78,TV,0.78,3:12,15-03-2023,0.2,Winter,3
381,Air Conditioning,4.45,0:51,20-06-2023,23.6,Spring,4
396,Dishwasher,1.22,2:40,06-01-2023,6,Winter,4
213,Washing Machine,0.8,0:23,05-06-2023,1.9,Spring,4
212,Microwave,1.41,8:04,11-04-2023,23.5,Spring,2
360,Microwave,1.59,15:32,15-02-2023,7.6,Winter,2
373,Computer,0.6,3:36,26-02-2023,22.7,Winter,3
68,Oven,1.96,4:57,02-01-2023,38.9,Winter,4
394,Heater,4.28,22:37,06-01-2023,0.7,Winter,1
279,Lights,1.31,8:01,24-03-2023,2.6,Winter,1
452,Oven,1.75,20:13,21-05-2023,20.8,Spring,1
86,Dishwasher,1.34,5:21,09-06-2023,33.4,Spring,3
87,TV,1.12,15:00,01-02-2023,8.1,Winter,1
365,Dishwasher,1.93,9:06,20-06-2023,36.7,Spring,4
316,Fridge,0.32,17:41,20-01-2023,22.3,Winter,2
258,Dishwasher,1.07,9:36,20-04-2023,18.6,Spring,5
195,Washing Machine,0.63,21:07,12-01-2023,27,Winter,1
104,Fridge,0.13,4:22,21-02-2023,-9.7,Winter,2
57,Oven,0.63,2:32,06-03-2023,5.4,Winter,2
131,Fridge,0.13,8:40,03-02-2023,-6.4,Winter,2
340,Dishwasher,1.89,16:46,24-01-2023,-3.4,Winter,5
330,TV,1.24,4:03,07-01-2023,12.9,Winter,3
223,Fridge,0.5,18:30,20-04-2023,-6.2,Spring,5
251,Air Conditioning,2.85,17:16,23-01-2023,30.1,Winter,5
199,Microwave,0.28,18:50,05-02-2023,22.7,Winter,4
259,Microwave,1.5,4:05,30-01-2023,9.2,Winter,5
141,Washing Machine,1.14,7:35,06-05-2023,36.8,Spring,1
271,Heater,2.14,17:22,29-01-2023,3.2,Winter,4
460,Lights,0.89,3:33,12-06-2023,-9.8,Spring,5
64,Microwave,0.8,5:19,20-01-2023,38.8,Winter,2
139,Dishwasher,0.35,16:30,27-02-2023,21.7,Winter,2
341,TV,1.49,20:57,03-02-2023,19.4,Winter,3
82,Heater,3.87,19:32,24-03-2023,19,Winter,3
310,Oven,1.12,22:41,14-04-2023,29.9,Spring,2
70,TV,0.75,2:50,23-04-2023,20.3,Spring,3
451,TV,0.44,17:14,18-03-2023,39.1,Winter,2
250,Fridge,0.12,21:05,10-05-2023,12,Spring,1
387,Oven,1.66,0:27,31-01-2023,19.9,Winter,5
195,Oven,1.91,19:11,05-04-2023,-9.1,Spring,5
14,Air Conditioning,4.68,0:03,19-02-2023,2.7,Winter,3
258,Lights,0.63,17:45,22-01-2023,-6.8,Winter,3
36,Lights,0.37,8:11,19-05-2023,18.5,Spring,1
283,TV,1.36,7:42,25-04-2023,24.2,Spring,5
103,Washing Machine,0.31,10:53,20-01-2023,0.9,Winter,4
294,Dishwasher,1.79,18:33,06-02-2023,-4.8,Winter,4
121,Air Conditioning,2.15,8:18,14-01-2023,-4.5,Winter,2
213,Washing Machine,1.78,2:47,15-01-2023,14,Winter,3
25,Washing Machine,1.29,16:06,07-06-2023,22.5,Spring,5
379,Microwave,1.55,18:07,12-03-2023,17.8,Winter,3
130,Dishwasher,0.4,6:26,16-06-2023,1.8,Spring,3
349,Computer,1.84,5:11,24-05-2023,34.4,Spring,1
213,TV,1.5,2:54,18-04-2023,-9.6,Spring,2
160,Air Conditioning,2.47,17:04,07-04-2023,4.1,Spring,4
384,Air Conditioning,4.18,21:48,14-02-2023,23,Winter,3
193,Microwave,1.55,9:45,18-01-2023,16.8,Winter,2
65,TV,1.46,3:15,18-04-2023,6.4,Spring,1
158,Lights,0.62,17:24,03-01-2023,3.1,Winter,4
188,Washing Machine,1.09,9:28,09-04-2023,-4.8,Spring,3
37,Computer,1.71,13:28,19-06-2023,16.2,Spring,5
196,TV,1.29,23:47,15-01-2023,39.7,Winter,2
64,Heater,2.45,7:13,27-02-2023,-9.7,Winter,4
282,Heater,2.18,4:14,19-06-2023,3.5,Spring,4
372,Microwave,1.6,17:45,10-01-2023,10.8,Winter,5
123,Microwave,0.35,2:13,07-03-2023,11.5,Winter,2
202,Fridge,0.5,4:24,12-04-2023,32.4,Spring,2
317,Fridge,0.39,23:21,06-01-2023,-4.1,Winter,3
73,Microwave,0.49,19:48,23-04-2023,36.6,Spring,3
500,Microwave,1.14,23:55,30-06-2023,22.8,Spring,5
447,Microwave,0.49,18:10,16-04-2023,38.8,Spring,2
445,Microwave,0.74,0:04,08-02-2023,5,Winter,1
23,Dishwasher,1.22,6:19,19-04-2023,7,Spring,4
239,Dishwasher,1.32,8:15,25-04-2023,39.2,Spring,4
4,Microwave,0.64,5:12,22-06-2023,5.5,Spring,3
166,Air Conditioning,4.84,0:10,03-03-2023,34.1,Winter,3
45,Air Conditioning,2.09,16:02,17-02-2023,28.2,Winter,1
275,Dishwasher,0.75,5:42,02-03-2023,38.5,Winter,1
257,Computer,0.69,13:35,01-06-2023,30.2,Spring,4
372,Heater,4.23,12:18,31-03-2023,8.1,Winter,4
135,Air Conditioning,2.96,21:31,24-03-2023,12.3,Winter,4
243,Computer,0.31,5:44,07-03-2023,14.1,Winter,1
121,Washing Machine,1.49,7:56,10-06-2023,16.5,Spring,4
210,TV,0.69,22:20,17-06-2023,12.2,Spring,3
48,Lights,1.51,17:21,24-02-2023,31.9,Winter,2
445,Washing Machine,1.91,23:31,30-03-2023,20,Winter,2
143,Fridge,0.15,6:03,18-06-2023,18.2,Spring,3
457,Lights,1.47,23:24,10-04-2023,-7.8,Spring,3
295,TV,1.89,18:08,09-06-2023,30.5,Spring,5
241,Washing Machine,1.84,11:37,16-03-2023,25,Winter,5
321,Air Conditioning,4.01,8:12,08-02-2023,30.2,Winter,3
210,Lights,0.37,2:22,13-03-2023,10,Winter,3
500,Heater,2.01,11:23,27-01-2023,15,Winter,5
290,Heater,4.66,13:05,30-05-2023,-8.9,Spring,4
361,Fridge,0.25,20:39,06-06-2023,6.2,Spring,1
225,Microwave,1.62,4:42,16-05-2023,-8.4,Spring,4
147,TV,0.47,23:51,03-02-2023,-5.8,Winter,2
472,Air Conditioning,4.34,4:16,30-05-2023,5.8,Spring,4
239,Washing Machine,0.62,18:56,30-03-2023,32.9,Winter,2
183,Computer,1.14,3:38,07-06-2023,31.1,Spring,2
397,Oven,1.98,7:13,06-02-2023,25.3,Winter,3
286,TV,0.25,19:42,10-01-2023,-0.6,Winter,2
89,Dishwasher,0.47,13:28,23-03-2023,3.4,Winter,3
78,TV,1.82,23:10,11-05-2023,38,Spring,4
335,TV,0.85,4:41,18-02-2023,19.6,Winter,3
322,Air Conditioning,2.79,20:00,13-01-2023,20.2,Winter,2
205,Dishwasher,0.24,23:20,28-02-2023,-0.8,Winter,5
7,Air Conditioning,4.27,2:40,28-02-2023,18.2,Winter,4
147,Washing Machine,0.57,9:24,25-03-2023,18.9,Winter,2
254,Oven,1.61,5:08,17-05-2023,15.1,Spring,5
438,Microwave,1.53,7:02,26-03-2023,29,Winter,2
267,TV,1.92,20:01,24-02-2023,-7.9,Winter,5
65,Air Conditioning,2.35,19:17,28-06-2023,4.7,Spring,1
497,Washing Machine,0.74,11:11,04-06-2023,35.6,Spring,3
31,Air Conditioning,3.99,1:24,06-03-2023,20.4,Winter,2
458,Air Conditioning,3.54,4:19,09-02-2023,19.4,Winter,2
265,Microwave,0.85,1:12,20-05-2023,20.5,Spring,5
497,TV,0.25,20:20,03-04-2023,17,Spring,2
124,Microwave,0.42,18:50,11-01-2023,29.1,Winter,3
99,Lights,1.95,14:27,09-06-2023,28.4,Spring,1
161,Washing Machine,0.85,8:25,03-02-2023,12.3,Winter,5
128,Washing Machine,1.97,11:11,16-04-2023,-4.6,Spring,3
484,Microwave,1.48,23:19,06-01-2023,11,Winter,2
323,Oven,1.8,18:44,11-02-2023,32.6,Winter,1
480,TV,1.38,21:35,04-03-2023,30.6,Winter,2
294,Air Conditioning,4.23,14:31,19-06-2023,32.6,Spring,3
92,Dishwasher,0.46,20:07,12-01-2023,13.3,Winter,4
13,Computer,0.8,10:39,21-01-2023,38.7,Winter,4
1,Microwave,1.79,19:41,29-03-2023,-8.8,Winter,4
325,Air Conditioning,2.55,14:34,04-01-2023,35.4,Winter,5
248,Heater,2.06,5:45,20-03-2023,17.2,Winter,1
265,Fridge,0.36,20:37,25-02-2023,-1.1,Winter,4
454,Microwave,0.93,10:15,05-06-2023,-7.9,Spring,5
251,Oven,1.98,15:02,28-04-2023,20.8,Spring,5
71,Washing Machine,0.59,14:13,21-02-2023,-8.9,Winter,2
116,Dishwasher,1.56,6:57,13-01-2023,31.4,Winter,4
224,TV,1.02,0:13,07-02-2023,5.5,Winter,3
32,Air Conditioning,4.65,8:46,30-03-2023,21.1,Winter,3
91,TV,0.68,12:56,16-05-2023,0.1,Spring,1
10,Dishwasher,1.92,5:39,30-04-2023,5.5,Spring,5
14,Washing Machine,0.76,1:46,28-06-2023,6.1,Spring,3
22,Oven,1.78,4:09,31-03-2023,37.7,Winter,5
391,Dishwasher,1.29,12:46,08-01-2023,30.7,Winter,5
456,Air Conditioning,4.08,15:37,25-01-2023,18.4,Winter,2
32,Air Conditioning,2.14,16:05,08-02-2023,5.5,Winter,3
128,TV,0.35,14:39,03-02-2023,25,Winter,4
41,Oven,1.28,8:34,17-05-2023,33.6,Spring,3
123,Fridge,0.11,16:39,19-04-2023,8.2,Spring,4
33,Lights,1.4,21:13,16-04-2023,37.6,Spring,5
477,Microwave,1.11,4:51,01-03-2023,22.5,Winter,3
126,Heater,3.06,12:10,11-01-2023,31.2,Winter,5
187,TV,1.61,2:21,08-06-2023,-8.5,Spring,3
459,Dishwasher,0.35,1:13,05-04-2023,-0.9,Spring,1
2,Computer,0.75,4:24,14-02-2023,8,Winter,2
175,Dishwasher,1.46,3:41,10-03-2023,36.4,Winter,2
417,Dishwasher,0.54,13:48,01-04-2023,17.1,Spring,4
246,Heater,2.92,8:37,12-05-2023,10.6,Spring,4
482,Fridge,0.28,15:04,23-03-2023,-0.7,Winter,1
266,Heater,2.91,23:55,20-06-2023,2.3,Spring,3
149,Computer,0.26,6:05,28-06-2023,25.8,Spring,4
40,Air Conditioning,4.67,13:06,11-04-2023,8.7,Spring,5
141,Washing Machine,0.94,8:44,24-05-2023,4.4,Spring,3
322,Dishwasher,0.8,13:45,27-05-2023,10.3,Spring,4
218,Air Conditioning,2.67,12:42,05-01-2023,1.5,Winter,1
305,Lights,0.51,19:42,03-01-2023,10,Winter,2
207,Heater,2.54,1:42,11-03-2023,2.7,Winter,2
323,Oven,0.9,20:33,24-03-2023,14.5,Winter,1
139,Heater,3.45,19:18,25-06-2023,3.4,Spring,3
141,Fridge,0.3,8:12,22-05-2023,15.5,Spring,3
371,Washing Machine,0.78,11:33,21-02-2023,30,Winter,2
240,Lights,0.28,17:19,26-05-2023,33.9,Spring,1
403,Lights,0.29,21:28,17-05-2023,28,Spring,4
183,Washing Machine,1.5,0:56,10-04-2023,39.5,Spring,5
177,Lights,0.66,17:17,06-04-2023,36.6,Spring,4
47,Air Conditioning,4.56,21:48,09-03-2023,-3.7,Winter,1
237,Washing Machine,0.36,8:38,01-04-2023,36.8,Spring,4
444,Lights,0.34,8:37,26-05-2023,15.9,Spring,1
294,Microwave,1.82,23:26,20-04-2023,31.2,Spring,5
446,Washing Machine,1.48,16:53,10-06-2023,24,Spring,4
187,TV,0.83,5:28,02-04-2023,31.9,Spring,2
116,Oven,0.45,3:28,19-01-2023,28.7,Winter,2
274,Computer,0.32,14:55,10-02-2023,37.1,Winter,5
332,TV,1.86,17:11,08-04-2023,8.8,Spring,2
153,Dishwasher,0.63,12:25,02-05-2023,-5.4,Spring,4
281,Washing Machine,0.58,22:58,23-03-2023,11,Winter,1
213,Heater,4.1,13:06,30-05-2023,30.6,Spring,3
474,Air Conditioning,4.67,19:15,06-03-2023,33.3,Winter,2
341,Washing Machine,1.02,5:04,25-02-2023,1.4,Winter,5
238,Microwave,0.9,23:33,01-01-2023,5.6,Winter,3
28,TV,1.24,17:42,04-02-2023,18.3,Winter,4
199,Computer,0.24,23:21,23-05-2023,39.1,Spring,2
414,Microwave,1.86,22:08,19-01-2023,-9.9,Winter,4
424,Microwave,1.75,15:35,16-05-2023,-6,Spring,4
389,Fridge,0.14,6:44,22-06-2023,-1.8,Spring,4
159,Lights,1.99,10:09,30-04-2023,32.4,Spring,2
333,Computer,0.65,14:34,30-03-2023,17.7,Winter,1
345,Dishwasher,1.49,21:51,01-02-2023,-9.9,Winter,3
365,Lights,0.74,22:03,05-05-2023,28.1,Spring,5
198,Heater,2.65,23:13,01-05-2023,16.3,Spring,3
263,TV,1.07,21:12,01-04-2023,-1.6,Spring,3
86,Oven,1.76,2:01,14-02-2023,14.3,Winter,1
162,Microwave,0.79,9:40,13-02-2023,14.6,Winter,4
122,Dishwasher,1.7,9:23,12-04-2023,29.4,Spring,5
370,Air Conditioning,4.02,3:35,01-04-2023,-1.6,Spring,5
456,Oven,1.74,5:56,07-03-2023,22.4,Winter,1
175,Washing Machine,1.04,9:44,10-01-2023,31.4,Winter,5
58,Washing Machine,1.68,19:20,06-01-2023,-4,Winter,3
336,Dishwasher,0.79,11:57,29-05-2023,0.9,Spring,5
451,Computer,0.37,19:51,24-01-2023,-0.7,Winter,3
19,Oven,0.78,1:57,07-06-2023,7.5,Spring,4
375,TV,0.66,4:40,09-04-2023,-2.9,Spring,2
462,Microwave,0.8,10:54,19-01-2023,-9.9,Winter,1
467,Computer,1.64,7:11,22-04-2023,34.2,Spring,2
486,TV,1.18,11:27,21-02-2023,37.2,Winter,4
205,Microwave,1.33,17:00,06-01-2023,-8.7,Winter,3
439,Heater,3.58,6:36,07-05-2023,13,Spring,5
451,Computer,0.99,13:14,22-06-2023,30.6,Spring,3
50,Heater,3.04,6:41,04-05-2023,1.3,Spring,2
212,Heater,3.37,16:52,09-02-2023,31.4,Winter,1
405,Lights,1.62,12:26,21-03-2023,8.6,Winter,1
354,Lights,1.29,11:08,21-04-2023,8,Spring,2
453,TV,1.5,16:07,13-02-2023,14.9,Winter,3
238,Washing Machine,1.28,13:16,01-03-2023,12.8,Winter,5
56,Heater,3.81,10:57,08-02-2023,-5.5,Winter,1
475,Computer,0.38,22:41,12-04-2023,-1.7,Spring,1
484,Dishwasher,0.49,4:58,16-04-2023,35.6,Spring,5
497,Microwave,0.4,3:45,24-04-2023,5.9,Spring,2
9,Washing Machine,0.48,14:43,19-02-2023,3.5,Winter,3
62,Lights,0.52,23:17,22-01-2023,-4.7,Winter,3
20,Fridge,0.38,2:17,09-06-2023,23.3,Spring,4
355,Air Conditioning,2.83,6:54,12-04-2023,34.8,Spring,5
472,Heater,4.67,14:49,25-02-2023,-6.5,Winter,1
37,Lights,1.27,7:57,10-03-2023,-7.7,Winter,5
194,Computer,0.89,21:20,03-04-2023,-8.3,Spring,2
164,Computer,0.69,1:18,06-04-2023,36.2,Spring,3
44,Heater,2.42,18:06,05-03-2023,-7.1,Winter,5
371,Lights,0.92,0:53,06-06-2023,1,Spring,2
223,Air Conditioning,2.83,6:13,08-01-2023,37.2,Winter,2
241,Oven,1.16,8:50,04-02-2023,10.6,Winter,2
473,Air Conditioning,2.44,20:09,23-05-2023,35.8,Spring,2
393,Computer,0.43,4:47,03-02-2023,27.2,Winter,5
255,Heater,4.61,5:17,08-02-2023,-2.5,Winter,5
492,Air Conditioning,3.98,10:57,17-06-2023,24,Spring,2
212,TV,1.35,8:08,11-02-2023,-4.2,Winter,3
37,Lights,1.18,16:22,13-03-2023,21.3,Winter,5
262,Heater,4.57,1:01,01-04-2023,-7.7,Spring,3
199,Microwave,1.89,16:41,26-04-2023,3.4,Spring,1
21,Microwave,1.59,21:36,03-06-2023,11.3,Spring,5
94,TV,0.79,23:37,24-06-2023,32.4,Spring,2
373,Air Conditioning,2.89,4:54,22-03-2023,17.3,Winter,5
356,Lights,0.79,7:27,06-01-2023,-3.9,Winter,3
25,TV,0.93,11:35,30-01-2023,-2.3,Winter,4
12,Heater,2.8,23:29,27-02-2023,18.8,Winter,1
167,TV,1.03,23:46,10-01-2023,26.2,Winter,3
461,Heater,4.55,23:49,11-05-2023,3.1,Spring,2
324,Oven,0.4,16:01,16-06-2023,15.2,Spring,4
240,TV,1.33,16:15,07-06-2023,26.3,Spring,5
225,Air Conditioning,3.88,20:33,25-06-2023,6.4,Spring,4
233,TV,0.37,6:03,27-01-2023,-0.8,Winter,2
209,Fridge,0.42,23:08,11-03-2023,38.6,Winter,3
471,Fridge,0.13,17:01,15-03-2023,11.9,Winter,1
280,Lights,0.85,18:37,25-04-2023,36.4,Spring,4
115,TV,1.2,11:30,16-01-2023,11.2,Winter,2
164,Washing Machine,1.83,13:34,25-04-2023,27.9,Spring,3
443,Washing Machine,1.01,7:22,15-03-2023,34.5,Winter,4
386,Fridge,0.13,23:53,20-04-2023,1.4,Spring,2
223,Lights,1.54,3:53,09-04-2023,1.9,Spring,4
323,Heater,3.25,13:59,08-04-2023,32.1,Spring,1
341,Lights,1.94,7:03,07-05-2023,6.6,Spring,1
394,Dishwasher,0.88,13:57,11-01-2023,35,Winter,3
81,Lights,0.22,14:47,07-05-2023,3.6,Spring,5
440,Oven,1.5,23:37,30-01-2023,1.2,Winter,2
458,Washing Machine,0.87,17:58,30-05-2023,20.5,Spring,2
51,Dishwasher,1.66,11:38,24-04-2023,34.9,Spring,4
306,Fridge,0.31,18:32,21-01-2023,2.6,Winter,1
50,Lights,0.3,2:33,18-05-2023,-6,Spring,5
282,Computer,0.97,18:32,21-02-2023,18.8,Winter,4
453,Heater,4.93,1:14,26-04-2023,34.2,Spring,3
250,Fridge,0.22,13:23,04-01-2023,18.3,Winter,1
235,Washing Machine,1.97,8:29,11-02-2023,0.1,Winter,2
330,Dishwasher,1.28,17:33,30-05-2023,25.7,Spring,4
12,TV,1.59,8:43,14-01-2023,28.6,Winter,1
125,Heater,4.54,5:25,18-02-2023,13.4,Winter,1
236,Computer,1.1,9:23,20-03-2023,3.3,Winter,1
231,Lights,1.56,8:52,11-05-2023,2.8,Spring,1
155,Microwave,0.51,4:56,25-01-2023,2.2,Winter,5
248,Dishwasher,0.46,11:11,27-04-2023,34.7,Spring,3
218,Oven,0.37,9:01,24-01-2023,15.1,Winter,3
160,Air Conditioning,2.94,7:57,01-03-2023,26.5,Winter,2
249,Dishwasher,0.65,23:17,03-05-2023,-9.2,Spring,5
339,Washing Machine,0.67,22:23,24-01-2023,24,Winter,3
394,Air Conditioning,4.18,2:32,04-05-2023,21.2,Spring,1
139,Computer,0.37,21:18,21-01-2023,5.7,Winter,3
300,Computer,1.79,12:46,23-01-2023,2.9,Winter,4
201,Computer,0.3,22:11,04-03-2023,-7,Winter,4
40,Microwave,0.69,9:07,14-02-2023,7.7,Winter,3
230,Lights,0.37,4:33,25-03-2023,21.4,Winter,4
487,Microwave,0.47,9:28,29-03-2023,22.8,Winter,5
352,Washing Machine,1.02,7:54,20-05-2023,15.1,Spring,1
426,Heater,2.89,19:56,07-02-2023,4.3,Winter,2
412,TV,0.95,9:56,18-03-2023,-9.7,Winter,2
227,Washing Machine,1.62,0:56,23-02-2023,23.5,Winter,3
310,Air Conditioning,3.94,9:10,12-03-2023,33.3,Winter,5
323,Washing Machine,1.46,5:44,05-01-2023,16,Winter,1
319,Dishwasher,1.62,11:29,05-05-2023,-2.8,Spring,3
434,Dishwasher,1.68,12:28,01-02-2023,0,Winter,4
252,Lights,0.82,22:21,20-01-2023,26.5,Winter,2
416,Washing Machine,1.97,18:26,26-01-2023,-6.3,Winter,1
368,Washing Machine,1.13,8:30,23-04-2023,5.9,Spring,5
345,Fridge,0.15,23:16,07-02-2023,-9.3,Winter,1
135,Lights,1.19,11:26,03-06-2023,-6.6,Spring,2
